task_category,task_name,prompt,prediction,target,is_correct,ut_steps
Reasoning Primitive,var_assign_depth_0_equation,"u := 38, e := 68, w := 16, r := 18, h := 40, g := 15, u = ?
Answer: 38

j := 62, g := 97, i := 40, l := 69, e := 34, d := 91, p := 63, e = ?
Answer: 34

f := 0, k := 14, s := 28, e := 68, o := 61, f = ?
Answer: 0

u := 28, d := 84, t := 31, o := 27, u = ?
Answer: 28

f := 59, b := 75, v := 16, d := 89, z := 56, f = ?
Answer: 59

g := 57, c := 27, r := 52, e := 17, l := 36, b := 86, g = ?
Answer:",57,57,True,2
Reasoning Primitive,var_assign_depth_0_equation,"z := 28, n := 66, m := 84, k := 57, t := 83, c := 7, n = ?
Answer: 66

d := 14, f := 50, p := 41, z := 57, c := 93, k := 32, s := 1, z = ?
Answer: 57

u := 55, x := 29, t := 50, d := 79, g := 90, h := 28, d = ?
Answer: 79

s := 3, b := 28, z := 76, m := 92, q := 18, x := 47, b = ?
Answer: 28

i := 98, s := 0, b := 10, r := 99, c := 36, q := 98, i = ?
Answer: 98

p := 0, x := 65, g := 67, e := 16, q := 78, s := 37, q = ?
Answer:",78,78,True,2
Reasoning Primitive,var_assign_depth_0_equation,"u := 0, i := 14, w := 71, t := 95, i = ?
Answer: 14

t := 4, r := 12, o := 48, e := 47, k := 49, t = ?
Answer: 4

f := 59, b := 75, v := 16, d := 89, z := 56, f = ?
Answer: 59

m := 70, h := 42, u := 38, b := 20, u = ?
Answer: 38

p := 0, x := 65, g := 67, e := 16, q := 78, s := 37, q = ?
Answer: 78

z := 28, n := 66, m := 84, k := 57, t := 83, c := 7, n = ?
Answer:",66,66,True,2
Reasoning Primitive,var_assign_depth_0_equation,"v := 83, z := 18, m := 86, a := 77, f := 82, z = ?
Answer: 18

t := 45, l := 57, h := 32, z := 1, t = ?
Answer: 45

x := 37, p := 85, h := 96, u := 30, j := 49, j = ?
Answer: 49

r := 80, q := 85, n := 95, u := 51, u = ?
Answer: 51

v := 66, c := 12, h := 65, k := 99, c = ?
Answer: 12

e := 46, f := 8, v := 65, q := 45, f = ?
Answer:",8,8,True,2
Reasoning Primitive,var_assign_depth_0_equation,"g := 53, m := 82, j := 36, v := 68, m = ?
Answer: 82

f := 81, m := 79, a := 2, e := 77, k := 98, e = ?
Answer: 77

x := 37, p := 85, h := 96, u := 30, j := 49, j = ?
Answer: 49

x := 33, v := 75, q := 96, l := 40, h := 49, b := 7, b = ?
Answer: 7

l := 13, h := 19, d := 1, x := 42, j := 76, k := 11, f := 3, f = ?
Answer: 3

b := 74, q := 87, y := 37, g := 97, b = ?
Answer:",74,74,True,2
Reasoning Primitive,var_assign_depth_0_equation,"l := 73, a := 3, i := 68, k := 4, l = ?
Answer: 73

p := 65, n := 27, y := 87, m := 38, a := 65, a = ?
Answer: 65

c := 1, k := 31, q := 42, n := 98, e := 8, v := 60, j := 79, j = ?
Answer: 79

g := 64, l := 98, a := 7, w := 48, f := 97, g = ?
Answer: 64

n := 58, v := 68, k := 63, b := 1, w := 98, c := 28, k = ?
Answer: 63

i := 98, s := 0, b := 10, r := 99, c := 36, q := 98, i = ?
Answer:",98,98,True,2
Reasoning Primitive,var_assign_depth_0_equation,"t := 45, l := 57, h := 32, z := 1, t = ?
Answer: 45

e := 8, o := 67, t := 76, j := 49, g := 32, n := 90, g = ?
Answer: 32

b := 74, u := 30, g := 54, r := 28, j := 82, t := 64, g = ?
Answer: 54

y := 19, l := 69, m := 48, h := 49, f := 0, p := 98, s := 73, m = ?
Answer: 48

t := 67, e := 88, r := 19, n := 95, a := 55, f := 92, a = ?
Answer: 55

z := 17, e := 56, m := 26, u := 92, o := 9, z = ?
Answer:",17,17,True,2
Reasoning Primitive,var_assign_depth_0_equation,"g := 53, m := 82, j := 36, v := 68, m = ?
Answer: 82

c := 99, a := 61, p := 63, v := 89, c = ?
Answer: 99

q := 41, j := 40, l := 57, a := 12, a = ?
Answer: 12

r := 49, n := 51, f := 72, v := 69, y := 83, a := 75, n = ?
Answer: 51

t := 45, l := 57, h := 32, z := 1, t = ?
Answer: 45

e := 61, n := 30, h := 28, z := 86, j := 32, s := 3, j = ?
Answer:",32,32,True,2
Reasoning Primitive,var_assign_depth_0_equation,"x := 77, u := 89, a := 8, o := 32, b := 91, b = ?
Answer: 91

x := 94, s := 48, v := 88, l := 33, m := 77, d := 83, r := 57, s = ?
Answer: 48

b := 60, n := 53, y := 32, d := 78, b = ?
Answer: 60

x := 33, v := 75, q := 96, l := 40, h := 49, b := 7, b = ?
Answer: 7

k := 56, j := 13, p := 41, g := 1, f := 73, w := 41, b := 21, b = ?
Answer: 21

o := 19, t := 79, q := 23, j := 79, t = ?
Answer:",79,79,True,2
Reasoning Primitive,var_assign_depth_0_equation,"e := 61, n := 30, h := 28, z := 86, j := 32, s := 3, j = ?
Answer: 32

s := 69, n := 40, q := 94, e := 91, q = ?
Answer: 94

q := 61, j := 51, p := 16, o := 26, m := 76, r := 15, y := 39, j = ?
Answer: 51

p := 97, y := 10, c := 59, x := 54, m := 89, j := 37, j = ?
Answer: 37

x := 77, u := 89, a := 8, o := 32, b := 91, b = ?
Answer: 91

k := 79, y := 13, w := 2, e := 96, z := 73, q := 38, o := 8, y = ?
Answer:",8,13,False,2
Reasoning Primitive,var_assign_depth_0_equation,"p := 15, a := 36, r := 3, m := 73, t := 82, i := 30, c := 58, p = ?
Answer: 15

l := 25, m := 0, d := 21, a := 99, a = ?
Answer: 99

h := 60, e := 90, y := 41, t := 60, r := 84, h = ?
Answer: 60

b := 23, c := 47, r := 12, o := 31, c = ?
Answer: 47

l := 73, a := 3, i := 68, k := 4, l = ?
Answer: 73

v := 54, e := 26, p := 83, c := 80, s := 44, n := 7, c = ?
Answer:",80,80,True,2
Reasoning Primitive,var_assign_depth_0_equation,"p := 65, n := 27, y := 87, m := 38, a := 65, a = ?
Answer: 65

t := 10, m := 23, d := 23, k := 24, k = ?
Answer: 24

j := 24, m := 79, f := 62, n := 91, q := 75, y := 27, m = ?
Answer: 79

m := 70, h := 42, u := 38, b := 20, u = ?
Answer: 38

b := 23, c := 47, r := 12, o := 31, c = ?
Answer: 47

l := 25, m := 0, d := 21, a := 99, a = ?
Answer:",99,99,True,2
Reasoning Primitive,var_assign_depth_0_equation,"h := 60, e := 90, y := 41, t := 60, r := 84, h = ?
Answer: 60

p := 0, x := 65, g := 67, e := 16, q := 78, s := 37, q = ?
Answer: 78

x := 65, n := 74, z := 80, j := 40, x = ?
Answer: 65

h := 96, i := 98, l := 19, j := 76, a := 2, x := 26, b := 52, h = ?
Answer: 96

u := 55, x := 29, t := 50, d := 79, g := 90, h := 28, d = ?
Answer: 79

v := 66, c := 12, h := 65, k := 99, c = ?
Answer:",12,12,True,2
Reasoning Primitive,var_assign_depth_0_equation,"r := 80, q := 85, n := 95, u := 51, u = ?
Answer: 51

s := 90, o := 3, r := 72, b := 84, o = ?
Answer: 3

t := 8, a := 36, g := 96, r := 63, m := 80, s := 67, u := 70, g = ?
Answer: 96

q := 41, j := 40, l := 57, a := 12, a = ?
Answer: 12

m := 70, h := 42, u := 38, b := 20, u = ?
Answer: 38

y := 19, l := 69, m := 48, h := 49, f := 0, p := 98, s := 73, m = ?
Answer:",48,48,True,2
Reasoning Primitive,var_assign_depth_0_equation,"x := 65, n := 74, z := 80, j := 40, x = ?
Answer: 65

b := 74, u := 30, g := 54, r := 28, j := 82, t := 64, g = ?
Answer: 54

h := 60, e := 90, y := 41, t := 60, r := 84, h = ?
Answer: 60

z := 21, x := 44, r := 86, u := 65, s := 17, z = ?
Answer: 21

o := 40, s := 30, n := 11, i := 55, j := 25, q := 75, g := 74, g = ?
Answer: 74

f := 81, m := 79, a := 2, e := 77, k := 98, e = ?
Answer:",77,77,True,2
Reasoning Primitive,var_assign_depth_0_equation,"i := 98, s := 0, b := 10, r := 99, c := 36, q := 98, i = ?
Answer: 98

w := 2, y := 52, v := 88, h := 80, q := 79, r := 42, o := 87, v = ?
Answer: 88

p := 97, y := 10, c := 59, x := 54, m := 89, j := 37, j = ?
Answer: 37

b := 23, c := 47, r := 12, o := 31, c = ?
Answer: 47

y := 19, l := 69, m := 48, h := 49, f := 0, p := 98, s := 73, m = ?
Answer: 48

l := 42, t := 59, e := 22, m := 52, g := 0, g = ?
Answer:",52,0,False,2
Reasoning Primitive,var_assign_depth_0_equation,"t := 45, l := 57, h := 32, z := 1, t = ?
Answer: 45

f := 59, b := 75, v := 16, d := 89, z := 56, f = ?
Answer: 59

p := 97, y := 10, c := 59, x := 54, m := 89, j := 37, j = ?
Answer: 37

m := 70, h := 42, u := 38, b := 20, u = ?
Answer: 38

g := 64, l := 98, a := 7, w := 48, f := 97, g = ?
Answer: 64

q := 61, j := 51, p := 16, o := 26, m := 76, r := 15, y := 39, j = ?
Answer:",51,51,True,2
Reasoning Primitive,var_assign_depth_0_equation,"h := 15, a := 25, l := 19, n := 81, l = ?
Answer: 19

l := 13, h := 19, d := 1, x := 42, j := 76, k := 11, f := 3, f = ?
Answer: 3

y := 19, l := 69, m := 48, h := 49, f := 0, p := 98, s := 73, m = ?
Answer: 48

s := 40, d := 82, r := 74, z := 19, t := 9, r = ?
Answer: 74

d := 14, f := 50, p := 41, z := 57, c := 93, k := 32, s := 1, z = ?
Answer: 57

r := 78, q := 31, j := 40, h := 72, h = ?
Answer:",72,72,True,2
Reasoning Primitive,var_assign_depth_0_equation,"o := 39, k := 71, z := 34, g := 82, g = ?
Answer: 82

v := 66, c := 12, h := 65, k := 99, c = ?
Answer: 12

u := 51, v := 25, r := 22, a := 90, i := 3, v = ?
Answer: 25

l := 25, m := 0, d := 21, a := 99, a = ?
Answer: 99

z := 28, n := 66, m := 84, k := 57, t := 83, c := 7, n = ?
Answer: 66

t := 4, r := 12, o := 48, e := 47, k := 49, t = ?
Answer:",4,4,True,2
Reasoning Primitive,var_assign_depth_0_equation,"u := 38, e := 68, w := 16, r := 18, h := 40, g := 15, u = ?
Answer: 38

u := 55, x := 29, t := 50, d := 79, g := 90, h := 28, d = ?
Answer: 79

b := 74, u := 30, g := 54, r := 28, j := 82, t := 64, g = ?
Answer: 54

s := 90, o := 3, r := 72, b := 84, o = ?
Answer: 3

k := 56, j := 13, p := 41, g := 1, f := 73, w := 41, b := 21, b = ?
Answer: 21

x := 77, u := 89, a := 8, o := 32, b := 91, b = ?
Answer:",91,91,True,2
Reasoning Primitive,var_assign_depth_0_equation,"o := 57, w := 76, r := 84, x := 77, y := 34, x = ?
Answer: 77

u := 61, e := 12, r := 24, y := 64, u = ?
Answer: 61

x := 65, n := 74, z := 80, j := 40, x = ?
Answer: 65

l := 92, n := 32, z := 18, j := 89, l = ?
Answer: 92

l := 42, t := 59, e := 22, m := 52, g := 0, g = ?
Answer: 0

c := 99, a := 61, p := 63, v := 89, c = ?
Answer:",99,99,True,2
Reasoning Primitive,var_assign_depth_0_equation,"x := 94, s := 48, v := 88, l := 33, m := 77, d := 83, r := 57, s = ?
Answer: 48

g := 53, m := 82, j := 36, v := 68, m = ?
Answer: 82

f := 81, m := 79, a := 2, e := 77, k := 98, e = ?
Answer: 77

i := 24, u := 10, w := 19, y := 46, s := 51, x := 88, m := 68, u = ?
Answer: 10

s := 90, o := 3, r := 72, b := 84, o = ?
Answer: 3

p := 97, y := 10, c := 59, x := 54, m := 89, j := 37, j = ?
Answer:",37,37,True,2
Reasoning Primitive,var_assign_depth_0_equation,"h := 96, i := 98, l := 19, j := 76, a := 2, x := 26, b := 52, h = ?
Answer: 96

c := 60, l := 92, p := 95, o := 99, z := 37, u := 85, l = ?
Answer: 92

d := 72, h := 45, n := 20, t := 22, n = ?
Answer: 20

e := 61, n := 30, h := 28, z := 86, j := 32, s := 3, j = ?
Answer: 32

i := 24, u := 10, w := 19, y := 46, s := 51, x := 88, m := 68, u = ?
Answer: 10

u := 38, e := 68, w := 16, r := 18, h := 40, g := 15, u = ?
Answer:",38,38,True,2
Reasoning Primitive,var_assign_depth_0_equation,"l := 53, y := 33, s := 54, d := 24, l = ?
Answer: 53

f := 81, m := 79, a := 2, e := 77, k := 98, e = ?
Answer: 77

v := 83, z := 18, m := 86, a := 77, f := 82, z = ?
Answer: 18

t := 45, l := 57, h := 32, z := 1, t = ?
Answer: 45

e := 61, n := 30, h := 28, z := 86, j := 32, s := 3, j = ?
Answer: 32

u := 61, g := 24, d := 94, n := 85, d = ?
Answer:",94,94,True,2
Reasoning Primitive,var_assign_depth_0_equation,"e := 1, b := 10, j := 61, r := 56, m := 3, f := 13, f = ?
Answer: 13

c := 99, a := 61, p := 63, v := 89, c = ?
Answer: 99

v := 54, e := 26, p := 83, c := 80, s := 44, n := 7, c = ?
Answer: 80

g := 7, z := 81, t := 26, r := 97, h := 72, x := 61, n := 82, t = ?
Answer: 26

b := 63, o := 83, u := 75, l := 33, g := 81, o = ?
Answer: 83

e := 8, o := 67, t := 76, j := 49, g := 32, n := 90, g = ?
Answer:",32,32,True,2
Reasoning Primitive,var_assign_depth_0_equation,"p := 0, x := 65, g := 67, e := 16, q := 78, s := 37, q = ?
Answer: 78

i := 98, s := 0, b := 10, r := 99, c := 36, q := 98, i = ?
Answer: 98

q := 41, j := 40, l := 57, a := 12, a = ?
Answer: 12

o := 39, k := 71, z := 34, g := 82, g = ?
Answer: 82

f := 59, b := 75, v := 16, d := 89, z := 56, f = ?
Answer: 59

d := 14, f := 50, p := 41, z := 57, c := 93, k := 32, s := 1, z = ?
Answer:",57,57,True,2
Reasoning Primitive,var_assign_depth_0_equation,"x := 80, e := 65, j := 83, t := 3, t = ?
Answer: 3

u := 0, i := 14, w := 71, t := 95, i = ?
Answer: 14

z := 21, x := 44, r := 86, u := 65, s := 17, z = ?
Answer: 21

g := 34, h := 88, f := 63, a := 12, f = ?
Answer: 63

p := 0, x := 65, g := 67, e := 16, q := 78, s := 37, q = ?
Answer: 78

f := 16, k := 47, c := 57, e := 49, u := 73, j := 3, i := 20, f = ?
Answer:",16,16,True,2
Reasoning Primitive,var_assign_depth_0_equation,"x := 97, o := 69, l := 73, h := 15, a := 99, s := 43, x = ?
Answer: 97

h := 96, i := 98, l := 19, j := 76, a := 2, x := 26, b := 52, h = ?
Answer: 96

j := 24, m := 79, f := 62, n := 91, q := 75, y := 27, m = ?
Answer: 79

x := 65, n := 74, z := 80, j := 40, x = ?
Answer: 65

q := 41, j := 40, l := 57, a := 12, a = ?
Answer: 12

d := 61, b := 6, e := 32, x := 29, y := 99, h := 8, d = ?
Answer:",61,61,True,2
Reasoning Primitive,var_assign_depth_0_equation,"q := 61, j := 51, p := 16, o := 26, m := 76, r := 15, y := 39, j = ?
Answer: 51

w := 2, y := 52, v := 88, h := 80, q := 79, r := 42, o := 87, v = ?
Answer: 88

j := 24, m := 79, f := 62, n := 91, q := 75, y := 27, m = ?
Answer: 79

f := 16, k := 47, c := 57, e := 49, u := 73, j := 3, i := 20, f = ?
Answer: 16

f := 81, m := 79, a := 2, e := 77, k := 98, e = ?
Answer: 77

x := 37, p := 85, h := 96, u := 30, j := 49, j = ?
Answer:",49,49,True,2
Reasoning Primitive,var_assign_depth_0_equation,"x := 37, p := 85, h := 96, u := 30, j := 49, j = ?
Answer: 49

u := 38, e := 68, w := 16, r := 18, h := 40, g := 15, u = ?
Answer: 38

y := 19, l := 69, m := 48, h := 49, f := 0, p := 98, s := 73, m = ?
Answer: 48

j := 62, g := 97, i := 40, l := 69, e := 34, d := 91, p := 63, e = ?
Answer: 34

c := 99, a := 61, p := 63, v := 89, c = ?
Answer: 99

s := 90, o := 3, r := 72, b := 84, o = ?
Answer:",3,3,True,2
Reasoning Primitive,var_assign_depth_0_equation,"u := 61, e := 12, r := 24, y := 64, u = ?
Answer: 61

j := 24, m := 79, f := 62, n := 91, q := 75, y := 27, m = ?
Answer: 79

o := 19, t := 79, q := 23, j := 79, t = ?
Answer: 79

z := 28, n := 66, m := 84, k := 57, t := 83, c := 7, n = ?
Answer: 66

y := 22, r := 14, z := 43, h := 47, d := 95, l := 43, z = ?
Answer: 43

u := 28, d := 84, t := 31, o := 27, u = ?
Answer:",28,28,True,2
Reasoning Primitive,var_assign_depth_0_equation,"l := 42, t := 59, e := 22, m := 52, g := 0, g = ?
Answer: 0

t := 67, e := 88, r := 19, n := 95, a := 55, f := 92, a = ?
Answer: 55

u := 38, e := 68, w := 16, r := 18, h := 40, g := 15, u = ?
Answer: 38

y := 22, r := 14, z := 43, h := 47, d := 95, l := 43, z = ?
Answer: 43

u := 61, g := 24, d := 94, n := 85, d = ?
Answer: 94

u := 3, c := 58, g := 23, s := 79, b := 23, g = ?
Answer:",23,23,True,2
Reasoning Primitive,var_assign_depth_0_equation,"t := 8, a := 36, g := 96, r := 63, m := 80, s := 67, u := 70, g = ?
Answer: 96

b := 75, d := 53, q := 85, t := 10, b = ?
Answer: 75

u := 38, e := 68, w := 16, r := 18, h := 40, g := 15, u = ?
Answer: 38

i := 98, s := 0, b := 10, r := 99, c := 36, q := 98, i = ?
Answer: 98

e := 8, o := 67, t := 76, j := 49, g := 32, n := 90, g = ?
Answer: 32

n := 58, v := 68, k := 63, b := 1, w := 98, c := 28, k = ?
Answer:",1,63,False,2
Reasoning Primitive,var_assign_depth_0_equation,"c := 60, l := 92, p := 95, o := 99, z := 37, u := 85, l = ?
Answer: 92

z := 17, e := 56, m := 26, u := 92, o := 9, z = ?
Answer: 17

k := 56, j := 13, p := 41, g := 1, f := 73, w := 41, b := 21, b = ?
Answer: 21

v := 83, z := 18, m := 86, a := 77, f := 82, z = ?
Answer: 18

w := 54, z := 36, g := 35, y := 44, b := 85, q := 63, w = ?
Answer: 54

z := 21, x := 44, r := 86, u := 65, s := 17, z = ?
Answer:",21,21,True,2
Reasoning Primitive,var_assign_depth_0_equation,"x := 37, p := 85, h := 96, u := 30, j := 49, j = ?
Answer: 49

g := 53, m := 82, j := 36, v := 68, m = ?
Answer: 82

s := 90, o := 3, r := 72, b := 84, o = ?
Answer: 3

g := 7, z := 81, t := 26, r := 97, h := 72, x := 61, n := 82, t = ?
Answer: 26

u := 51, v := 25, r := 22, a := 90, i := 3, v = ?
Answer: 25

b := 60, n := 53, y := 32, d := 78, b = ?
Answer:",60,60,True,2
Reasoning Primitive,var_assign_depth_0_equation,"x := 37, p := 85, h := 96, u := 30, j := 49, j = ?
Answer: 49

h := 15, a := 25, l := 19, n := 81, l = ?
Answer: 19

s := 90, o := 3, r := 72, b := 84, o = ?
Answer: 3

m := 70, h := 42, u := 38, b := 20, u = ?
Answer: 38

t := 10, m := 23, d := 23, k := 24, k = ?
Answer: 24

h := 60, e := 90, y := 41, t := 60, r := 84, h = ?
Answer:",60,60,True,2
Reasoning Primitive,var_assign_depth_0_equation,"o := 40, s := 30, n := 11, i := 55, j := 25, q := 75, g := 74, g = ?
Answer: 74

z := 28, n := 66, m := 84, k := 57, t := 83, c := 7, n = ?
Answer: 66

n := 58, v := 68, k := 63, b := 1, w := 98, c := 28, k = ?
Answer: 63

o := 39, k := 71, z := 34, g := 82, g = ?
Answer: 82

v := 83, z := 18, m := 86, a := 77, f := 82, z = ?
Answer: 18

j := 24, m := 79, f := 62, n := 91, q := 75, y := 27, m = ?
Answer:",79,79,True,2
Reasoning Primitive,var_assign_depth_0_equation,"s := 40, d := 82, r := 74, z := 19, t := 9, r = ?
Answer: 74

e := 61, n := 30, h := 28, z := 86, j := 32, s := 3, j = ?
Answer: 32

y := 19, l := 69, m := 48, h := 49, f := 0, p := 98, s := 73, m = ?
Answer: 48

c := 99, a := 61, p := 63, v := 89, c = ?
Answer: 99

f := 16, k := 47, c := 57, e := 49, u := 73, j := 3, i := 20, f = ?
Answer: 16

f := 59, b := 75, v := 16, d := 89, z := 56, f = ?
Answer:",59,59,True,2
Reasoning Primitive,var_assign_depth_0_equation,"u := 38, e := 68, w := 16, r := 18, h := 40, g := 15, u = ?
Answer: 38

f := 16, k := 47, c := 57, e := 49, u := 73, j := 3, i := 20, f = ?
Answer: 16

m := 70, h := 42, u := 38, b := 20, u = ?
Answer: 38

r := 65, p := 36, w := 33, u := 70, c := 4, l := 39, l = ?
Answer: 39

w := 54, z := 36, g := 35, y := 44, b := 85, q := 63, w = ?
Answer: 54

t := 8, a := 36, g := 96, r := 63, m := 80, s := 67, u := 70, g = ?
Answer:",96,96,True,2
Reasoning Primitive,var_assign_depth_0_equation,"t := 8, a := 36, g := 96, r := 63, m := 80, s := 67, u := 70, g = ?
Answer: 96

t := 67, e := 88, r := 19, n := 95, a := 55, f := 92, a = ?
Answer: 55

u := 51, v := 25, r := 22, a := 90, i := 3, v = ?
Answer: 25

c := 91, k := 65, f := 23, p := 53, c = ?
Answer: 91

l := 42, t := 59, e := 22, m := 52, g := 0, g = ?
Answer: 0

o := 39, k := 71, z := 34, g := 82, g = ?
Answer:",82,82,True,2
Reasoning Primitive,var_assign_depth_0_equation,"p := 15, a := 36, r := 3, m := 73, t := 82, i := 30, c := 58, p = ?
Answer: 15

w := 54, z := 36, g := 35, y := 44, b := 85, q := 63, w = ?
Answer: 54

s := 3, b := 28, z := 76, m := 92, q := 18, x := 47, b = ?
Answer: 28

u := 28, d := 84, t := 31, o := 27, u = ?
Answer: 28

t := 67, e := 88, r := 19, n := 95, a := 55, f := 92, a = ?
Answer: 55

u := 51, v := 25, r := 22, a := 90, i := 3, v = ?
Answer:",25,25,True,2
Reasoning Primitive,var_assign_depth_1_code,"i = 8, h = e, q = 24, e = 47, v = e, k = q, k = ?
Answer: 24

o = 76, i = o, b = j, j = 42, r = o, r = ?
Answer: 76

n = 43, d = 91, b = n, w = y, m = d, y = 25, w = ?
Answer: 25

c = q, f = q, u = h, n = m, h = 17, m = 1, q = 58, f = ?
Answer: 58

e = 7, h = e, a = e, p = 51, d = p, d = ?
Answer: 51

x = h, r = o, o = 40, h = 49, d = o, x = ?
Answer:",40,49,False,2
Reasoning Primitive,var_assign_depth_1_code,"u = q, c = q, i = 71, z = a, a = 27, d = q, q = 39, z = ?
Answer: 27

d = o, o = 76, l = o, r = z, s = o, h = 5, z = 71, l = ?
Answer: 76

r = g, k = g, e = m, m = 20, s = 88, g = 11, k = ?
Answer: 11

f = o, y = 47, o = 17, c = o, f = ?
Answer: 17

w = n, h = a, l = a, a = 61, n = 11, h = ?
Answer: 61

b = 65, k = b, l = 12, c = b, k = ?
Answer:",65,65,True,2
Reasoning Primitive,var_assign_depth_1_code,"o = 54, d = s, s = 76, f = s, f = ?
Answer: 76

o = g, g = 22, p = 8, u = g, o = ?
Answer: 22

r = 76, k = 98, b = r, a = k, a = ?
Answer: 98

i = 8, h = e, q = 24, e = 47, v = e, k = q, k = ?
Answer: 24

v = f, f = 44, s = o, o = 83, v = ?
Answer: 44

y = 78, m = 37, x = y, t = m, v = 74, s = m, w = v, x = ?
Answer:",78,78,True,2
Reasoning Primitive,var_assign_depth_1_code,"d = g, k = 69, p = k, o = k, z = g, n = 92, g = 18, o = ?
Answer: 69

g = p, p = 90, q = 90, l = q, g = ?
Answer: 90

o = 36, t = 28, b = o, r = t, q = o, p = 35, q = ?
Answer: 36

l = 32, u = c, t = c, c = 48, t = ?
Answer: 48

e = 4, m = e, n = s, j = s, s = 56, m = ?
Answer: 4

x = z, g = z, l = 39, z = 54, h = z, g = ?
Answer:",54,54,True,2
Reasoning Primitive,var_assign_depth_1_code,"p = s, t = s, s = 65, r = 85, p = ?
Answer: 65

q = 6, d = 66, g = d, j = d, j = ?
Answer: 66

z = b, k = b, i = 4, s = 49, b = 17, y = i, y = ?
Answer: 4

i = 40, m = 27, q = 71, y = i, w = i, j = m, c = q, w = ?
Answer: 40

e = 4, m = e, n = s, j = s, s = 56, m = ?
Answer: 4

w = b, b = 64, o = b, l = 80, o = ?
Answer:",64,64,True,2
Reasoning Primitive,var_assign_depth_1_code,"h = k, k = 13, m = 1, y = m, o = m, b = 72, y = ?
Answer: 1

o = 54, d = s, s = 76, f = s, f = ?
Answer: 76

f = o, y = 47, o = 17, c = o, f = ?
Answer: 17

l = b, i = b, v = u, b = 85, h = 49, u = 41, t = h, t = ?
Answer: 49

p = 46, j = 23, t = j, w = j, x = p, t = ?
Answer: 23

a = x, k = x, x = 72, w = o, o = 90, a = ?
Answer:",90,72,False,2
Reasoning Primitive,var_assign_depth_1_code,"b = 88, u = b, r = s, s = 66, r = ?
Answer: 66

c = z, w = 81, z = 94, l = z, c = ?
Answer: 94

r = z, u = 13, t = n, n = 81, v = n, z = 93, r = ?
Answer: 93

s = r, h = f, k = f, a = 45, f = 56, r = 75, s = ?
Answer: 75

w = h, n = 72, v = n, g = n, h = 83, g = ?
Answer: 72

f = o, y = 47, o = 17, c = o, f = ?
Answer:",17,17,True,2
Reasoning Primitive,var_assign_depth_1_code,"e = 4, m = e, n = s, j = s, s = 56, m = ?
Answer: 4

o = 36, t = 28, b = o, r = t, q = o, p = 35, q = ?
Answer: 36

h = e, w = e, p = z, j = e, z = 34, e = 90, a = 17, p = ?
Answer: 34

x = j, l = 92, v = l, q = 49, w = j, z = q, j = 33, x = ?
Answer: 33

j = s, l = 55, s = 60, e = 32, h = l, d = l, d = ?
Answer: 55

y = f, n = x, x = 52, f = 78, k = 35, w = k, s = x, w = ?
Answer:",52,35,False,2
Reasoning Primitive,var_assign_depth_1_code,"g = 59, y = o, z = o, k = 17, v = k, o = 39, z = ?
Answer: 39

p = s, t = s, s = 65, r = 85, p = ?
Answer: 65

z = b, k = b, i = 4, s = 49, b = 17, y = i, y = ?
Answer: 4

i = 84, m = 68, c = 98, r = c, z = m, x = m, x = ?
Answer: 68

n = k, j = h, h = 54, u = z, z = 30, k = 47, e = k, j = ?
Answer: 54

b = 88, u = b, r = s, s = 66, r = ?
Answer:",66,66,True,2
Reasoning Primitive,var_assign_depth_1_code,"g = k, x = c, c = 66, k = 81, p = 47, b = k, g = ?
Answer: 81

g = h, f = i, d = h, i = 21, h = 38, g = ?
Answer: 38

f = o, y = 47, o = 17, c = o, f = ?
Answer: 17

k = m, s = 68, m = 23, g = 99, a = m, v = s, a = ?
Answer: 23

d = g, k = 69, p = k, o = k, z = g, n = 92, g = 18, o = ?
Answer: 69

r = g, k = g, e = m, m = 20, s = 88, g = 11, k = ?
Answer:",11,11,True,2
Reasoning Primitive,var_assign_depth_1_code,"p = c, s = a, c = 17, b = c, o = 72, w = o, a = 23, w = ?
Answer: 72

r = 79, z = r, i = g, g = 22, c = r, b = 33, i = ?
Answer: 22

a = x, k = x, x = 72, w = o, o = 90, a = ?
Answer: 72

u = 86, a = d, d = 3, p = d, s = l, l = 93, z = d, z = ?
Answer: 3

o = 36, t = 28, b = o, r = t, q = o, p = 35, q = ?
Answer: 36

d = g, k = 69, p = k, o = k, z = g, n = 92, g = 18, o = ?
Answer:",92,69,False,2
Reasoning Primitive,var_assign_depth_1_code,"x = z, g = z, l = 39, z = 54, h = z, g = ?
Answer: 54

o = g, g = 22, p = 8, u = g, o = ?
Answer: 22

r = g, k = g, e = m, m = 20, s = 88, g = 11, k = ?
Answer: 11

a = x, k = x, x = 72, w = o, o = 90, a = ?
Answer: 72

z = b, k = b, i = 4, s = 49, b = 17, y = i, y = ?
Answer: 4

n = k, j = h, h = 54, u = z, z = 30, k = 47, e = k, j = ?
Answer:",47,54,False,2
Reasoning Primitive,var_assign_depth_1_code,"c = w, f = 3, u = w, i = w, w = 75, i = ?
Answer: 75

x = z, g = z, l = 39, z = 54, h = z, g = ?
Answer: 54

i = 40, m = 27, q = 71, y = i, w = i, j = m, c = q, w = ?
Answer: 40

x = o, s = 71, i = o, o = 88, y = o, i = ?
Answer: 88

w = b, b = 64, o = b, l = 80, o = ?
Answer: 64

x = d, d = 24, z = w, w = 8, u = w, x = ?
Answer:",24,24,True,2
