task_category,task_name,prompt,prediction,target,is_correct,ut_steps
Reasoning Primitive,var_assign_depth_1_code,"d = a, e = a, a = 61, n = a, v = a, s = 63, g = 24, n = ?
Answer: 61

q = c, c = 37, i = h, h = 6, o = g, g = 10, q = ?
Answer: 37

s = 34, b = 17, x = s, u = b, y = b, y = ?
Answer: 17

a = 90, m = x, p = x, v = x, x = 21, m = ?
Answer: 21

m = 11, e = 57, i = e, p = e, i = ?
Answer: 57

g = c, u = 27, c = 23, m = u, g = ?
Answer:",27,23,False,12
Reasoning Primitive,var_assign_depth_1_code,"f = 33, k = j, e = f, p = f, j = 43, k = ?
Answer: 43

r = p, u = d, a = d, p = 9, d = 20, y = 17, u = ?
Answer: 20

d = u, x = 9, b = u, u = 45, b = ?
Answer: 45

w = 14, p = a, a = 87, d = w, z = a, d = ?
Answer: 14

y = 10, r = 99, v = y, z = y, v = ?
Answer: 10

r = h, l = a, c = a, a = 35, h = 10, c = ?
Answer:",35,35,True,12
Reasoning Primitive,var_assign_depth_1_code,"h = 76, y = 7, m = l, e = y, b = h, l = 52, b = ?
Answer: 76

r = h, l = a, c = a, a = 35, h = 10, c = ?
Answer: 35

g = c, u = 27, c = 23, m = u, g = ?
Answer: 23

w = o, j = 41, o = 37, l = 95, t = o, n = o, u = o, t = ?
Answer: 37

p = 3, e = r, i = r, r = 62, u = 37, c = u, e = ?
Answer: 62

p = d, x = d, f = u, u = 12, d = 42, f = ?
Answer:",12,12,True,12
Reasoning Primitive,var_assign_depth_1_code,"b = q, t = j, j = 32, q = 69, i = q, b = ?
Answer: 69

a = 30, t = r, u = d, r = 11, d = 91, o = d, p = r, p = ?
Answer: 11

w = o, j = 41, o = 37, l = 95, t = o, n = o, u = o, t = ?
Answer: 37

n = h, p = 93, h = 10, g = h, q = p, g = ?
Answer: 10

b = 11, j = u, q = 11, d = u, a = b, v = q, u = 95, a = ?
Answer: 11

m = 2, p = m, n = 59, j = m, p = ?
Answer:",2,2,True,12
Reasoning Primitive,var_assign_depth_1_code,"l = c, c = 32, j = 53, z = 79, u = j, g = c, x = j, g = ?
Answer: 32

m = f, w = d, d = 52, y = d, f = 96, k = d, x = 93, k = ?
Answer: 52

f = c, s = 20, k = c, c = 70, k = ?
Answer: 70

w = z, m = 46, b = m, z = 51, v = u, u = 60, y = m, b = ?
Answer: 46

k = 87, q = o, o = 14, d = k, d = ?
Answer: 87

z = e, e = 35, m = c, s = c, l = 50, c = 72, f = l, f = ?
Answer:",50,50,True,12
Reasoning Primitive,var_assign_depth_1_code,"r = 86, v = z, w = 22, o = z, z = 80, d = z, p = z, d = ?
Answer: 80

t = 63, z = w, v = 58, f = v, w = 39, e = w, f = ?
Answer: 58

r = p, u = d, a = d, p = 9, d = 20, y = 17, u = ?
Answer: 20

l = c, c = 32, j = 53, z = 79, u = j, g = c, x = j, g = ?
Answer: 32

y = h, g = h, k = 38, r = 70, h = 81, z = r, g = ?
Answer: 81

i = 51, j = m, s = f, m = 96, k = f, f = 16, k = ?
Answer:",96,16,False,12
Reasoning Primitive,var_assign_depth_1_code,"q = t, z = t, t = 92, m = 15, z = ?
Answer: 92

q = 79, n = 60, y = 70, o = q, f = q, t = q, p = y, f = ?
Answer: 79

g = 63, l = y, x = g, y = 29, n = g, l = ?
Answer: 29

u = y, f = h, c = 77, a = h, y = 79, h = 35, e = c, e = ?
Answer: 77

w = q, v = 73, q = 89, e = v, o = 13, f = q, h = o, f = ?
Answer: 89

d = u, x = 9, b = u, u = 45, b = ?
Answer:",45,45,True,12
Reasoning Primitive,var_assign_depth_1_code,"b = 55, o = b, i = r, x = b, r = 74, i = ?
Answer: 74

x = 13, u = 24, c = x, f = x, i = 29, n = x, c = ?
Answer: 13

s = a, d = j, f = a, a = 4, j = 12, x = 95, s = ?
Answer: 4

l = 23, q = 91, b = 72, k = b, h = q, v = b, c = q, v = ?
Answer: 72

a = n, e = 70, x = e, n = 0, p = n, x = ?
Answer: 70

p = t, s = i, w = t, i = 52, t = 42, q = 83, s = ?
Answer:",52,52,True,12
Reasoning Primitive,var_assign_depth_1_code,"r = p, u = d, a = d, p = 9, d = 20, y = 17, u = ?
Answer: 20

h = d, g = l, f = l, l = 4, d = 85, i = 28, f = ?
Answer: 4

d = 6, w = z, u = z, h = 20, z = 20, y = d, j = d, y = ?
Answer: 6

i = c, r = c, s = m, y = 4, k = y, c = 84, m = 64, i = ?
Answer: 84

z = e, e = 35, m = c, s = c, l = 50, c = 72, f = l, f = ?
Answer: 50

s = 85, i = 81, z = s, l = 57, y = l, g = s, o = s, g = ?
Answer:",81,85,False,12
Reasoning Primitive,var_assign_depth_1_code,"p = t, s = i, w = t, i = 52, t = 42, q = 83, s = ?
Answer: 52

u = y, y = 52, b = y, l = 20, b = ?
Answer: 52

p = 3, e = r, i = r, r = 62, u = 37, c = u, e = ?
Answer: 62

b = 55, o = b, i = r, x = b, r = 74, i = ?
Answer: 74

u = y, f = h, c = 77, a = h, y = 79, h = 35, e = c, e = ?
Answer: 77

h = d, g = l, f = l, l = 4, d = 85, i = 28, f = ?
Answer:",4,4,True,12
Reasoning Primitive,var_assign_depth_1_code,"v = 33, x = v, c = 32, r = v, s = c, j = 64, f = c, x = ?
Answer: 33

b = g, w = h, g = 64, h = 59, w = ?
Answer: 59

f = 33, k = j, e = f, p = f, j = 43, k = ?
Answer: 43

d = 6, w = z, u = z, h = 20, z = 20, y = d, j = d, y = ?
Answer: 6

r = v, i = v, v = 81, b = v, k = 32, r = ?
Answer: 81

a = 30, t = r, u = d, r = 11, d = 91, o = d, p = r, p = ?
Answer:",11,11,True,12
Reasoning Primitive,var_assign_depth_1_code,"u = p, p = 76, c = p, v = 50, s = 23, t = s, t = ?
Answer: 23

u = y, f = h, c = 77, a = h, y = 79, h = 35, e = c, e = ?
Answer: 77

h = 76, y = 7, m = l, e = y, b = h, l = 52, b = ?
Answer: 76

p = j, b = 10, f = b, j = 73, f = ?
Answer: 10

s = 34, b = 17, x = s, u = b, y = b, y = ?
Answer: 17

b = 55, o = b, i = r, x = b, r = 74, i = ?
Answer:",55,74,False,12
Reasoning Primitive,var_assign_depth_1_code,"w = o, j = 41, o = 37, l = 95, t = o, n = o, u = o, t = ?
Answer: 37

r = w, u = w, x = 70, e = x, w = 18, e = ?
Answer: 70

n = 45, t = 99, f = t, v = n, w = t, f = ?
Answer: 99

i = a, c = a, t = 62, o = a, a = 87, i = ?
Answer: 87

d = a, e = a, a = 61, n = a, v = a, s = 63, g = 24, n = ?
Answer: 61

q = 77, b = k, a = 90, o = q, l = q, k = 25, c = q, l = ?
Answer:",77,77,True,12
Reasoning Primitive,var_assign_depth_1_code,"k = 87, q = o, o = 14, d = k, d = ?
Answer: 87

i = a, c = a, t = 62, o = a, a = 87, i = ?
Answer: 87

m = 14, k = 99, s = 19, l = k, d = k, v = m, j = k, j = ?
Answer: 99

w = o, j = 41, o = 37, l = 95, t = o, n = o, u = o, t = ?
Answer: 37

w = q, v = 73, q = 89, e = v, o = 13, f = q, h = o, f = ?
Answer: 89

f = 78, l = 94, y = f, t = l, d = 91, q = f, q = ?
Answer:",78,78,True,12
Reasoning Primitive,var_assign_depth_1_code,"q = 62, b = 13, y = z, f = q, z = 31, d = z, d = ?
Answer: 31

o = c, e = y, y = 61, m = 50, c = 41, n = m, o = ?
Answer: 41

r = n, k = n, n = 77, h = 74, i = n, k = ?
Answer: 77

d = u, x = 9, b = u, u = 45, b = ?
Answer: 45

a = n, e = 70, x = e, n = 0, p = n, x = ?
Answer: 70

a = 81, j = 18, u = j, k = a, e = 19, n = j, n = ?
Answer:",18,18,True,12
Reasoning Primitive,var_assign_depth_1_code,"g = c, u = 27, c = 23, m = u, g = ?
Answer: 23

d = u, x = 9, b = u, u = 45, b = ?
Answer: 45

q = 79, n = 60, y = 70, o = q, f = q, t = q, p = y, f = ?
Answer: 79

p = d, x = d, f = u, u = 12, d = 42, f = ?
Answer: 12

b = j, s = 21, j = 35, h = y, y = 57, q = s, b = ?
Answer: 35

o = 0, n = 83, p = n, i = o, k = n, i = ?
Answer:",0,0,True,12
Reasoning Primitive,var_assign_depth_1_code,"m = x, r = 90, x = 19, t = r, w = r, z = s, s = 57, w = ?
Answer: 90

a = c, c = 77, u = 19, b = 93, r = c, f = u, p = u, f = ?
Answer: 19

p = 3, e = r, i = r, r = 62, u = 37, c = u, e = ?
Answer: 62

q = 36, r = 81, u = q, f = q, b = l, k = r, l = 39, f = ?
Answer: 36

m = f, w = d, d = 52, y = d, f = 96, k = d, x = 93, k = ?
Answer: 52

s = a, d = j, f = a, a = 4, j = 12, x = 95, s = ?
Answer:",4,4,True,12
Reasoning Primitive,var_assign_depth_1_code,"p = j, b = 10, f = b, j = 73, f = ?
Answer: 10

g = c, u = 27, c = 23, m = u, g = ?
Answer: 23

y = 10, r = 99, v = y, z = y, v = ?
Answer: 10

b = g, w = h, g = 64, h = 59, w = ?
Answer: 59

r = w, u = w, x = 70, e = x, w = 18, e = ?
Answer: 70

o = c, e = y, y = 61, m = 50, c = 41, n = m, o = ?
Answer:",41,41,True,12
Reasoning Primitive,var_assign_depth_1_code,"u = y, y = 52, b = y, l = 20, b = ?
Answer: 52

o = 0, n = 83, p = n, i = o, k = n, i = ?
Answer: 0

n = 45, t = 99, f = t, v = n, w = t, f = ?
Answer: 99

d = 6, w = z, u = z, h = 20, z = 20, y = d, j = d, y = ?
Answer: 6

n = h, p = 93, h = 10, g = h, q = p, g = ?
Answer: 10

w = q, v = 73, q = 89, e = v, o = 13, f = q, h = o, f = ?
Answer:",89,89,True,12
Reasoning Primitive,var_assign_depth_1_code,"p = j, b = 10, f = b, j = 73, f = ?
Answer: 10

f = c, s = 20, k = c, c = 70, k = ?
Answer: 70

a = 81, j = 18, u = j, k = a, e = 19, n = j, n = ?
Answer: 18

z = e, e = 35, m = c, s = c, l = 50, c = 72, f = l, f = ?
Answer: 50

w = z, m = 46, b = m, z = 51, v = u, u = 60, y = m, b = ?
Answer: 46

x = 13, u = 24, c = x, f = x, i = 29, n = x, c = ?
Answer:",13,13,True,12
Reasoning Primitive,var_assign_depth_1_code,"u = y, y = 52, b = y, l = 20, b = ?
Answer: 52

w = q, v = 73, q = 89, e = v, o = 13, f = q, h = o, f = ?
Answer: 89

g = 63, l = y, x = g, y = 29, n = g, l = ?
Answer: 29

r = p, u = d, a = d, p = 9, d = 20, y = 17, u = ?
Answer: 20

n = h, p = 93, h = 10, g = h, q = p, g = ?
Answer: 10

b = q, t = j, j = 32, q = 69, i = q, b = ?
Answer:",69,69,True,12
Reasoning Primitive,var_assign_depth_1_code,"i = s, x = 55, e = s, s = 10, e = ?
Answer: 10

k = u, m = 41, r = u, u = 81, i = u, e = u, h = 44, r = ?
Answer: 81

q = t, z = t, t = 92, m = 15, z = ?
Answer: 92

n = p, t = 67, p = 34, i = t, i = ?
Answer: 67

b = j, s = 21, j = 35, h = y, y = 57, q = s, b = ?
Answer: 35

w = 14, p = a, a = 87, d = w, z = a, d = ?
Answer:",14,14,True,12
Reasoning Primitive,var_assign_depth_1_code,"a = c, c = 77, u = 19, b = 93, r = c, f = u, p = u, f = ?
Answer: 19

u = c, z = c, c = 0, i = 30, v = i, v = ?
Answer: 30

e = 4, l = 86, w = e, f = e, w = ?
Answer: 4

f = 45, q = 86, z = f, i = q, i = ?
Answer: 86

h = x, z = x, j = 25, a = p, p = 52, c = p, x = 76, h = ?
Answer: 76

x = j, p = j, q = 92, a = j, j = 20, p = ?
Answer:",20,20,True,12
Reasoning Primitive,var_assign_depth_1_code,"w = 37, d = 29, n = d, l = w, u = w, l = ?
Answer: 37

w = z, m = 46, b = m, z = 51, v = u, u = 60, y = m, b = ?
Answer: 46

r = p, u = d, a = d, p = 9, d = 20, y = 17, u = ?
Answer: 20

x = 8, b = e, e = 38, t = x, d = 45, z = d, t = ?
Answer: 8

f = 45, q = 86, z = f, i = q, i = ?
Answer: 86

x = 30, k = h, y = 28, j = h, h = 45, f = x, v = x, k = ?
Answer:",30,45,False,12
Reasoning Primitive,var_assign_depth_1_code,"q = c, c = 37, i = h, h = 6, o = g, g = 10, q = ?
Answer: 37

f = 45, q = 86, z = f, i = q, i = ?
Answer: 86

u = p, p = 76, c = p, v = 50, s = 23, t = s, t = ?
Answer: 23

k = 87, q = o, o = 14, d = k, d = ?
Answer: 87

d = 6, w = z, u = z, h = 20, z = 20, y = d, j = d, y = ?
Answer: 6

d = a, e = a, a = 61, n = a, v = a, s = 63, g = 24, n = ?
Answer:",61,61,True,12
Reasoning Primitive,var_assign_depth_1_code,"q = 36, r = 81, u = q, f = q, b = l, k = r, l = 39, f = ?
Answer: 36

r = u, b = u, i = f, u = 79, f = 11, r = ?
Answer: 79

r = h, l = a, c = a, a = 35, h = 10, c = ?
Answer: 35

b = m, m = 30, p = l, l = 73, b = ?
Answer: 30

a = 90, m = x, p = x, v = x, x = 21, m = ?
Answer: 21

r = v, i = v, v = 81, b = v, k = 32, r = ?
Answer:",81,81,True,12
Reasoning Primitive,var_assign_depth_1_code,"g = c, u = 27, c = 23, m = u, g = ?
Answer: 23

w = z, m = 46, b = m, z = 51, v = u, u = 60, y = m, b = ?
Answer: 46

p = 3, e = r, i = r, r = 62, u = 37, c = u, e = ?
Answer: 62

h = d, g = l, f = l, l = 4, d = 85, i = 28, f = ?
Answer: 4

m = x, r = 90, x = 19, t = r, w = r, z = s, s = 57, w = ?
Answer: 90

k = 87, q = o, o = 14, d = k, d = ?
Answer:",87,87,True,12
Reasoning Primitive,var_assign_depth_1_code,"r = v, i = v, v = 81, b = v, k = 32, r = ?
Answer: 81

b = j, s = 21, j = 35, h = y, y = 57, q = s, b = ?
Answer: 35

o = 57, m = 21, y = o, z = m, y = ?
Answer: 57

p = t, s = i, w = t, i = 52, t = 42, q = 83, s = ?
Answer: 52

w = q, v = 73, q = 89, e = v, o = 13, f = q, h = o, f = ?
Answer: 89

u = y, f = h, c = 77, a = h, y = 79, h = 35, e = c, e = ?
Answer:",77,77,True,12
Reasoning Primitive,var_assign_depth_1_code,"m = 14, k = 99, s = 19, l = k, d = k, v = m, j = k, j = ?
Answer: 99

b = 55, o = b, i = r, x = b, r = 74, i = ?
Answer: 74

r = v, i = v, v = 81, b = v, k = 32, r = ?
Answer: 81

d = 6, w = z, u = z, h = 20, z = 20, y = d, j = d, y = ?
Answer: 6

f = 45, q = 86, z = f, i = q, i = ?
Answer: 86

r = p, u = d, a = d, p = 9, d = 20, y = 17, u = ?
Answer:",20,20,True,12
Reasoning Primitive,var_assign_depth_1_code,"u = c, z = c, c = 0, i = 30, v = i, v = ?
Answer: 30

d = u, x = 9, b = u, u = 45, b = ?
Answer: 45

x = 30, k = h, y = 28, j = h, h = 45, f = x, v = x, k = ?
Answer: 45

p = 3, e = r, i = r, r = 62, u = 37, c = u, e = ?
Answer: 62

q = c, c = 37, i = h, h = 6, o = g, g = 10, q = ?
Answer: 37

q = 79, n = 60, y = 70, o = q, f = q, t = q, p = y, f = ?
Answer:",79,79,True,12
Reasoning Primitive,var_assign_depth_1_code,"a = 81, j = 18, u = j, k = a, e = 19, n = j, n = ?
Answer: 18

e = o, q = c, c = 18, o = 84, e = ?
Answer: 84

m = f, w = d, d = 52, y = d, f = 96, k = d, x = 93, k = ?
Answer: 52

m = 14, k = 99, s = 19, l = k, d = k, v = m, j = k, j = ?
Answer: 99

i = s, x = 55, e = s, s = 10, e = ?
Answer: 10

t = 79, c = 70, p = c, b = c, f = t, f = ?
Answer:",79,79,True,12
Reasoning Primitive,var_assign_depth_1_code,"q = 36, r = 81, u = q, f = q, b = l, k = r, l = 39, f = ?
Answer: 36

u = c, z = c, c = 0, i = 30, v = i, v = ?
Answer: 30

p = 27, w = 15, z = 61, j = p, x = z, k = z, k = ?
Answer: 61

m = 11, e = 57, i = e, p = e, i = ?
Answer: 57

x = u, v = u, n = 55, u = 91, i = n, i = ?
Answer: 55

q = 62, b = 13, y = z, f = q, z = 31, d = z, d = ?
Answer:",31,31,True,12
Reasoning Primitive,var_assign_depth_1_code,"w = 14, p = a, a = 87, d = w, z = a, d = ?
Answer: 14

a = 30, t = r, u = d, r = 11, d = 91, o = d, p = r, p = ?
Answer: 11

d = 6, w = z, u = z, h = 20, z = 20, y = d, j = d, y = ?
Answer: 6

x = 8, b = e, e = 38, t = x, d = 45, z = d, t = ?
Answer: 8

u = i, i = 54, y = q, g = i, q = 59, g = ?
Answer: 54

r = 86, v = z, w = 22, o = z, z = 80, d = z, p = z, d = ?
Answer:",80,80,True,12
Reasoning Primitive,var_assign_depth_1_code,"p = 27, w = 15, z = 61, j = p, x = z, k = z, k = ?
Answer: 61

n = h, p = 93, h = 10, g = h, q = p, g = ?
Answer: 10

b = g, w = h, g = 64, h = 59, w = ?
Answer: 59

x = 13, u = 24, c = x, f = x, i = 29, n = x, c = ?
Answer: 13

m = k, r = 72, k = 36, q = k, n = k, m = ?
Answer: 36

r = u, b = u, i = f, u = 79, f = 11, r = ?
Answer:",79,79,True,12
Reasoning Primitive,var_assign_depth_1_code,"w = z, m = 46, b = m, z = 51, v = u, u = 60, y = m, b = ?
Answer: 46

b = j, s = 21, j = 35, h = y, y = 57, q = s, b = ?
Answer: 35

m = x, r = 90, x = 19, t = r, w = r, z = s, s = 57, w = ?
Answer: 90

n = p, t = 67, p = 34, i = t, i = ?
Answer: 67

f = 78, l = 94, y = f, t = l, d = 91, q = f, q = ?
Answer: 78

a = c, c = 77, u = 19, b = 93, r = c, f = u, p = u, f = ?
Answer:",19,19,True,12
Reasoning Primitive,var_assign_depth_1_code,"r = n, k = n, n = 77, h = 74, i = n, k = ?
Answer: 77

f = 33, k = j, e = f, p = f, j = 43, k = ?
Answer: 43

q = 17, f = d, t = d, h = 24, d = 88, r = h, v = h, f = ?
Answer: 88

h = x, z = x, j = 25, a = p, p = 52, c = p, x = 76, h = ?
Answer: 76

w = q, v = 73, q = 89, e = v, o = 13, f = q, h = o, f = ?
Answer: 89

i = a, c = a, t = 62, o = a, a = 87, i = ?
Answer:",87,87,True,12
Reasoning Primitive,var_assign_depth_1_code,"x = j, p = j, q = 92, a = j, j = 20, p = ?
Answer: 20

w = o, j = 41, o = 37, l = 95, t = o, n = o, u = o, t = ?
Answer: 37

n = 45, t = 99, f = t, v = n, w = t, f = ?
Answer: 99

q = 36, r = 81, u = q, f = q, b = l, k = r, l = 39, f = ?
Answer: 36

e = d, c = 32, y = c, d = 63, l = d, e = ?
Answer: 63

d = 6, w = z, u = z, h = 20, z = 20, y = d, j = d, y = ?
Answer:",20,6,False,12
Reasoning Primitive,var_assign_depth_1_code,"a = n, e = 70, x = e, n = 0, p = n, x = ?
Answer: 70

k = u, m = 41, r = u, u = 81, i = u, e = u, h = 44, r = ?
Answer: 81

i = s, x = 55, e = s, s = 10, e = ?
Answer: 10

p = j, b = 10, f = b, j = 73, f = ?
Answer: 10

t = 63, z = w, v = 58, f = v, w = 39, e = w, f = ?
Answer: 58

o = 57, m = 21, y = o, z = m, y = ?
Answer:",57,57,True,12
Reasoning Primitive,var_assign_depth_1_code,"f = 33, k = j, e = f, p = f, j = 43, k = ?
Answer: 43

g = c, u = 27, c = 23, m = u, g = ?
Answer: 23

v = 33, x = v, c = 32, r = v, s = c, j = 64, f = c, x = ?
Answer: 33

n = h, p = 93, h = 10, g = h, q = p, g = ?
Answer: 10

d = 6, w = z, u = z, h = 20, z = 20, y = d, j = d, y = ?
Answer: 6

u = 91, a = 31, d = 13, q = a, x = a, e = a, y = a, q = ?
Answer:",31,31,True,12
Reasoning Primitive,var_assign_depth_1_code,"p = d, x = d, f = u, u = 12, d = 42, f = ?
Answer: 12

l = c, c = 32, j = 53, z = 79, u = j, g = c, x = j, g = ?
Answer: 32

l = d, d = 56, n = 17, z = n, z = ?
Answer: 17

f = 78, l = 94, y = f, t = l, d = 91, q = f, q = ?
Answer: 78

m = f, w = d, d = 52, y = d, f = 96, k = d, x = 93, k = ?
Answer: 52

z = 77, v = y, y = 94, i = z, d = y, v = ?
Answer:",94,94,True,12
Reasoning Primitive,var_assign_depth_1_code,"r = n, k = n, n = 77, h = 74, i = n, k = ?
Answer: 77

a = c, c = 77, u = 19, b = 93, r = c, f = u, p = u, f = ?
Answer: 19

w = z, m = 46, b = m, z = 51, v = u, u = 60, y = m, b = ?
Answer: 46

x = 8, b = e, e = 38, t = x, d = 45, z = d, t = ?
Answer: 8

n = h, p = 93, h = 10, g = h, q = p, g = ?
Answer: 10

n = y, o = 79, p = s, s = 58, y = 59, d = y, v = y, v = ?
Answer:",59,59,True,12
Reasoning Primitive,var_assign_depth_1_code,"c = 24, h = j, i = j, j = 70, u = c, h = ?
Answer: 70

q = t, z = t, t = 92, m = 15, z = ?
Answer: 92

r = u, b = u, i = f, u = 79, f = 11, r = ?
Answer: 79

a = n, e = 70, x = e, n = 0, p = n, x = ?
Answer: 70

q = c, c = 37, i = h, h = 6, o = g, g = 10, q = ?
Answer: 37

l = 23, q = 91, b = 72, k = b, h = q, v = b, c = q, v = ?
Answer:",72,72,True,12
Reasoning Primitive,var_assign_depth_1_code,"p = d, x = d, f = u, u = 12, d = 42, f = ?
Answer: 12

f = c, s = 20, k = c, c = 70, k = ?
Answer: 70

d = a, e = a, a = 61, n = a, v = a, s = 63, g = 24, n = ?
Answer: 61

f = 45, q = 86, z = f, i = q, i = ?
Answer: 86

q = t, z = t, t = 92, m = 15, z = ?
Answer: 92

q = c, c = 37, i = h, h = 6, o = g, g = 10, q = ?
Answer:",37,37,True,12
Reasoning Primitive,var_assign_depth_1_code,"q = 79, n = 60, y = 70, o = q, f = q, t = q, p = y, f = ?
Answer: 79

l = 23, q = 91, b = 72, k = b, h = q, v = b, c = q, v = ?
Answer: 72

u = 91, a = 31, d = 13, q = a, x = a, e = a, y = a, q = ?
Answer: 31

h = 76, y = 7, m = l, e = y, b = h, l = 52, b = ?
Answer: 76

a = 81, j = 18, u = j, k = a, e = 19, n = j, n = ?
Answer: 18

l = 48, f = l, w = 79, y = l, y = ?
Answer:",48,48,True,12
Reasoning Primitive,var_assign_depth_1_code,"v = 33, x = v, c = 32, r = v, s = c, j = 64, f = c, x = ?
Answer: 33

a = 81, j = 18, u = j, k = a, e = 19, n = j, n = ?
Answer: 18

a = 90, m = x, p = x, v = x, x = 21, m = ?
Answer: 21

h = 76, y = 7, m = l, e = y, b = h, l = 52, b = ?
Answer: 76

q = 36, r = 81, u = q, f = q, b = l, k = r, l = 39, f = ?
Answer: 36

m = 11, e = 57, i = e, p = e, i = ?
Answer:",57,57,True,12
Reasoning Primitive,var_assign_depth_1_code,"b = 55, o = b, i = r, x = b, r = 74, i = ?
Answer: 74

r = p, u = d, a = d, p = 9, d = 20, y = 17, u = ?
Answer: 20

h = 76, y = 7, m = l, e = y, b = h, l = 52, b = ?
Answer: 76

n = q, c = 48, d = f, q = 69, o = c, f = 25, d = ?
Answer: 25

l = c, c = 32, j = 53, z = 79, u = j, g = c, x = j, g = ?
Answer: 32

p = 27, w = 15, z = 61, j = p, x = z, k = z, k = ?
Answer:",61,61,True,12
Reasoning Primitive,var_assign_depth_1_code,"w = z, m = 46, b = m, z = 51, v = u, u = 60, y = m, b = ?
Answer: 46

b = q, t = j, j = 32, q = 69, i = q, b = ?
Answer: 69

q = c, c = 37, i = h, h = 6, o = g, g = 10, q = ?
Answer: 37

r = v, i = v, v = 81, b = v, k = 32, r = ?
Answer: 81

q = 77, b = k, a = 90, o = q, l = q, k = 25, c = q, l = ?
Answer: 77

x = u, v = u, n = 55, u = 91, i = n, i = ?
Answer:",55,55,True,12
Reasoning Primitive,var_assign_depth_1_code,"q = c, c = 37, i = h, h = 6, o = g, g = 10, q = ?
Answer: 37

m = 14, k = 99, s = 19, l = k, d = k, v = m, j = k, j = ?
Answer: 99

g = 63, l = y, x = g, y = 29, n = g, l = ?
Answer: 29

a = 81, j = 18, u = j, k = a, e = 19, n = j, n = ?
Answer: 18

u = y, y = 52, b = y, l = 20, b = ?
Answer: 52

n = 45, t = 99, f = t, v = n, w = t, f = ?
Answer:",99,99,True,12
Reasoning Primitive,var_assign_depth_1_code,"u = 91, a = 31, d = 13, q = a, x = a, e = a, y = a, q = ?
Answer: 31

e = d, c = 32, y = c, d = 63, l = d, e = ?
Answer: 63

q = t, z = t, t = 92, m = 15, z = ?
Answer: 92

a = 30, t = r, u = d, r = 11, d = 91, o = d, p = r, p = ?
Answer: 11

v = 33, x = v, c = 32, r = v, s = c, j = 64, f = c, x = ?
Answer: 33

m = f, w = d, d = 52, y = d, f = 96, k = d, x = 93, k = ?
Answer:",52,52,True,12
Reasoning Primitive,var_assign_depth_1_code,"u = c, z = c, c = 0, i = 30, v = i, v = ?
Answer: 30

t = 79, c = 70, p = c, b = c, f = t, f = ?
Answer: 79

c = 24, h = j, i = j, j = 70, u = c, h = ?
Answer: 70

u = y, y = 52, b = y, l = 20, b = ?
Answer: 52

b = j, s = 21, j = 35, h = y, y = 57, q = s, b = ?
Answer: 35

v = 33, x = v, c = 32, r = v, s = c, j = 64, f = c, x = ?
Answer:",33,33,True,12
Reasoning Primitive,var_assign_depth_1_code,"t = 79, c = 70, p = c, b = c, f = t, f = ?
Answer: 79

l = c, c = 32, j = 53, z = 79, u = j, g = c, x = j, g = ?
Answer: 32

z = 77, v = y, y = 94, i = z, d = y, v = ?
Answer: 94

f = c, s = 20, k = c, c = 70, k = ?
Answer: 70

f = 78, l = 94, y = f, t = l, d = 91, q = f, q = ?
Answer: 78

p = j, b = 10, f = b, j = 73, f = ?
Answer:",73,10,False,12
Reasoning Primitive,var_assign_depth_1_code,"u = y, y = 52, b = y, l = 20, b = ?
Answer: 52

o = c, e = y, y = 61, m = 50, c = 41, n = m, o = ?
Answer: 41

w = z, m = 46, b = m, z = 51, v = u, u = 60, y = m, b = ?
Answer: 46

w = 37, d = 29, n = d, l = w, u = w, l = ?
Answer: 37

a = n, e = 70, x = e, n = 0, p = n, x = ?
Answer: 70

q = t, z = t, t = 92, m = 15, z = ?
Answer:",92,92,True,12
Reasoning Primitive,var_assign_depth_1_code,"w = q, v = 73, q = 89, e = v, o = 13, f = q, h = o, f = ?
Answer: 89

e = 4, l = 86, w = e, f = e, w = ?
Answer: 4

r = 86, v = z, w = 22, o = z, z = 80, d = z, p = z, d = ?
Answer: 80

p = 27, w = 15, z = 61, j = p, x = z, k = z, k = ?
Answer: 61

q = 36, r = 81, u = q, f = q, b = l, k = r, l = 39, f = ?
Answer: 36

b = j, s = 21, j = 35, h = y, y = 57, q = s, b = ?
Answer:",35,35,True,12
Reasoning Primitive,var_assign_depth_1_code,"x = 30, k = h, y = 28, j = h, h = 45, f = x, v = x, k = ?
Answer: 45

l = c, c = 32, j = 53, z = 79, u = j, g = c, x = j, g = ?
Answer: 32

a = 81, j = 18, u = j, k = a, e = 19, n = j, n = ?
Answer: 18

n = q, c = 48, d = f, q = 69, o = c, f = 25, d = ?
Answer: 25

f = c, s = 20, k = c, c = 70, k = ?
Answer: 70

j = 9, m = j, n = p, p = 98, x = j, m = ?
Answer:",9,9,True,12
Reasoning Primitive,var_assign_depth_1_code,"x = u, v = u, n = 55, u = 91, i = n, i = ?
Answer: 55

q = 17, f = d, t = d, h = 24, d = 88, r = h, v = h, f = ?
Answer: 88

p = j, b = 10, f = b, j = 73, f = ?
Answer: 10

q = 36, r = 81, u = q, f = q, b = l, k = r, l = 39, f = ?
Answer: 36

g = 63, l = y, x = g, y = 29, n = g, l = ?
Answer: 29

i = c, r = c, s = m, y = 4, k = y, c = 84, m = 64, i = ?
Answer:",84,84,True,12
